"structural_breakpoint","id"
true,8588
false,8589
false,8590
true,8591
false,8592
false,8593
true,8594
true,8595
false,8596
false,8597
true,8598
false,8599
false,8600
false,8601
false,8602
true,8603
false,8604
false,8605
false,8606
false,8607
false,8608
true,8609
false,8610
false,8611
true,8612
false,8613
true,8614
false,8615
false,8616
true,8617
false,8618
false,8619
false,8620
true,8621
false,8622
false,8623
false,8624
false,8625
false,8626
false,8627
false,8628
false,8629
false,8630
true,8631
false,8632
false,8633
false,8634
true,8635
false,8636
false,8637
false,8638
false,8639
true,8640
false,8641
false,8642
false,8643
false,8644
false,8645
false,8646
true,8647
true,8648
false,8649
false,8650
true,8651
false,8652
false,8653
false,8654
false,8655
false,8656
true,8657
false,8658
false,8659
false,8660
false,8661
true,8662
true,8663
true,8664
false,8665
false,8666
false,8667
true,8668
false,8669
true,8670
true,8671
false,8672
false,8673
false,8674
true,8675
true,8676
true,8677
false,8678
true,8679
true,8680
true,8681
false,8682
false,8683
false,8684
false,8685
false,8686
false,8687
true,8688
true,8689
true,8690
true,8691
false,8692
true,8693
true,8694
false,8695
false,8696
false,8697
false,8698
true,8699
false,8700
false,8701
false,8702
false,8703
false,8704
true,8705
true,8706
true,8707
false,8708
false,8709
false,8710
false,8711
true,8712
true,8713
false,8714
false,8715
false,8716
false,8717
false,8718
false,8719
false,8720
false,8721
false,8722
false,8723
true,8724
false,8725
false,8726
true,8727
false,8728
false,8729
false,8730
false,8731
false,8732
true,8733
true,8734
false,8735
false,8736
false,8737
false,8738
true,8739
false,8740
false,8741
false,8742
false,8743
false,8744
false,8745
false,8746
false,8747
false,8748
false,8749
false,8750
true,8751
false,8752
false,8753
false,8754
false,8755
false,8756
false,8757
false,8758
true,8759
false,8760
false,8761
false,8762
false,8763
true,8764
false,8765
false,8766
false,8767
false,8768
false,8769
false,8770
false,8771
false,8772
false,8773
false,8774
false,8775
false,8776
true,8777
true,8778
false,8779
true,8780
true,8781
false,8782
false,8783
false,8784
true,8785
false,8786
false,8787
true,8788
true,8789
false,8790
false,8791
true,8792
true,8793
true,8794
false,8795
true,8796
false,8797
true,8798
false,8799
false,8800
false,8801
false,8802
false,8803
false,8804
false,8805
true,8806
true,8807
false,8808
false,8809
true,8810
false,8811
false,8812
true,8813
false,8814
false,8815
true,8816
false,8817
false,8818
false,8819
false,8820
false,8821
false,8822
false,8823
false,8824
true,8825
false,8826
true,8827
true,8828
true,8829
false,8830
false,8831
true,8832
true,8833
false,8834
false,8835
true,8836
false,8837
false,8838
false,8839
false,8840
false,8841
false,8842
false,8843
false,8844
true,8845
true,8846
false,8847
true,8848
false,8849
false,8850
false,8851
false,8852
true,8853
false,8854
false,8855
false,8856
true,8857
false,8858
false,8859
false,8860
false,8861
true,8862
false,8863
false,8864
false,8865
true,8866
false,8867
false,8868
false,8869
true,8870
true,8871
false,8872
false,8873
false,8874
false,8875
false,8876
false,8877
false,8878
false,8879
false,8880
false,8881
false,8882
false,8883
false,8884
true,8885
false,8886
false,8887
false,8888
false,8889
true,8890
false,8891
false,8892
false,8893
false,8894
false,8895
false,8896
false,8897
false,8898
true,8899
false,8900
false,8901
true,8902
false,8903
false,8904
true,8905
false,8906
false,8907
false,8908
true,8909
true,8910
true,8911
true,8912
false,8913
true,8914
false,8915
false,8916
true,8917
true,8918
false,8919
false,8920
false,8921
false,8922
true,8923
false,8924
false,8925
false,8926
false,8927
false,8928
true,8929
false,8930
true,8931
true,8932
false,8933
false,8934
true,8935
true,8936
false,8937
false,8938
false,8939
false,8940
true,8941
true,8942
true,8943
false,8944
false,8945
false,8946
false,8947
false,8948
false,8949
false,8950
true,8951
false,8952
false,8953
true,8954
false,8955
false,8956
false,8957
false,8958
false,8959
false,8960
false,8961
true,8962
false,8963
false,8964
false,8965
false,8966
false,8967
false,8968
false,8969
false,8970
false,8971
false,8972
true,8973
true,8974
false,8975
false,8976
false,8977
true,8978
false,8979
false,8980
false,8981
true,8982
false,8983
false,8984
false,8985
true,8986
false,8987
false,8988
false,8989
false,8990
false,8991
true,8992
false,8993
true,8994
false,8995
false,8996
false,8997
true,8998
false,8999
false,9000
false,9001
false,9002
false,9003
false,9004
true,9005
true,9006
false,9007
true,9008
false,9009
false,9010
true,9011
false,9012
false,9013
false,9014
false,9015
false,9016
false,9017
false,9018
false,9019
false,9020
false,9021
true,9022
true,9023
true,9024
false,9025
false,9026
false,9027
false,9028
true,9029
false,9030
false,9031
false,9032
false,9033
true,9034
true,9035
true,9036
false,9037
true,9038
true,9039
true,9040
false,9041
false,9042
false,9043
true,9044
false,9045
true,9046
false,9047
false,9048
false,9049
false,9050
false,9051
false,9052
false,9053
true,9054
false,9055
false,9056
true,9057
true,9058
false,9059
false,9060
false,9061
false,9062
false,9063
false,9064
false,9065
false,9066
true,9067
false,9068
false,9069
false,9070
true,9071
false,9072
false,9073
false,9074
false,9075
false,9076
false,9077
false,9078
true,9079
false,9080
true,9081
false,9082
true,9083
false,9084
true,9085
false,9086
false,9087
true,9088
false,9089
false,9090
false,9091
false,9092
false,9093
true,9094
false,9095
false,9096
false,9097
true,9098
false,9099
false,9100
false,9101
false,9102
true,9103
false,9104
false,9105
false,9106
true,9107
true,9108
true,9109
false,9110
false,9111
false,9112
false,9113
false,9114
true,9115
false,9116
false,9117
false,9118
true,9119
false,9120
false,9121
false,9122
true,9123
true,9124
true,9125
false,9126
false,9127
false,9128
false,9129
true,9130
false,9131
false,9132
false,9133
false,9134
false,9135
false,9136
true,9137
false,9138
false,9139
true,9140
false,9141
false,9142
false,9143
true,9144
false,9145
false,9146
true,9147
false,9148
false,9149
true,9150
true,9151
false,9152
false,9153
false,9154
true,9155
false,9156
true,9157
false,9158
true,9159
false,9160
true,9161
false,9162
false,9163
false,9164
false,9165
false,9166
true,9167
true,9168
true,9169
false,9170
false,9171
false,9172
true,9173
false,9174
true,9175
false,9176
true,9177
false,9178
false,9179
true,9180
false,9181
false,9182
false,9183
false,9184
true,9185
true,9186
false,9187
false,9188
false,9189
false,9190
false,9191
false,9192
false,9193
false,9194
true,9195
false,9196
false,9197
true,9198
false,9199
false,9200
false,9201
false,9202
false,9203
false,9204
true,9205
false,9206
false,9207
true,9208
true,9209
false,9210
true,9211
false,9212
false,9213
true,9214
false,9215
false,9216
false,9217
false,9218
false,9219
true,9220
false,9221
false,9222
false,9223
true,9224
false,9225
true,9226
false,9227
false,9228
false,9229
false,9230
false,9231
false,9232
true,9233
true,9234
false,9235
false,9236
false,9237
true,9238
false,9239
true,9240
false,9241
false,9242
true,9243
false,9244
false,9245
false,9246
false,9247
false,9248
false,9249
true,9250
true,9251
false,9252
false,9253
false,9254
false,9255
true,9256
false,9257
false,9258
false,9259
false,9260
false,9261
false,9262
false,9263
true,9264
false,9265
false,9266
false,9267
true,9268
false,9269
false,9270
false,9271
false,9272
false,9273
true,9274
false,9275
true,9276
false,9277
false,9278
true,9279
true,9280
true,9281
true,9282
false,9283
false,9284
true,9285
false,9286
false,9287
false,9288
true,9289
false,9290
true,9291
true,9292
false,9293
false,9294
false,9295
false,9296
false,9297
false,9298
true,9299
true,9300
true,9301
false,9302
false,9303
false,9304
false,9305
false,9306
false,9307
true,9308
false,9309
true,9310
true,9311
false,9312
false,9313
false,9314
false,9315
true,9316
false,9317
false,9318
true,9319
false,9320
true,9321
true,9322
false,9323
false,9324
false,9325
false,9326
false,9327
false,9328
false,9329
true,9330
true,9331
false,9332
false,9333
false,9334
false,9335
false,9336
false,9337
false,9338
true,9339
true,9340
false,9341
true,9342
false,9343
false,9344
false,9345
false,9346
true,9347
false,9348
true,9349
false,9350
false,9351
false,9352
false,9353
true,9354
true,9355
true,9356
false,9357
true,9358
false,9359
false,9360
true,9361
true,9362
true,9363
false,9364
false,9365
false,9366
false,9367
true,9368
true,9369
true,9370
false,9371
true,9372
false,9373
false,9374
false,9375
false,9376
true,9377
false,9378
false,9379
false,9380
false,9381
false,9382
false,9383
false,9384
false,9385
false,9386
true,9387
false,9388
false,9389
false,9390
false,9391
false,9392
false,9393
false,9394
true,9395
false,9396
false,9397
false,9398
false,9399
false,9400
false,9401
false,9402
false,9403
false,9404
false,9405
false,9406
true,9407
false,9408
false,9409
false,9410
false,9411
true,9412
false,9413
false,9414
false,9415
false,9416
false,9417
false,9418
false,9419
true,9420
false,9421
true,9422
false,9423
true,9424
false,9425
false,9426
false,9427
false,9428
true,9429
false,9430
false,9431
false,9432
true,9433
false,9434
true,9435
false,9436
false,9437
false,9438
false,9439
true,9440
false,9441
false,9442
true,9443
false,9444
false,9445
false,9446
false,9447
false,9448
false,9449
false,9450
false,9451
false,9452
true,9453
false,9454
false,9455
true,9456
false,9457
false,9458
false,9459
false,9460
false,9461
true,9462
false,9463
false,9464
false,9465
false,9466
false,9467
false,9468
false,9469
true,9470
false,9471
false,9472
false,9473
false,9474
true,9475
false,9476
true,9477
true,9478
true,9479
false,9480
false,9481
true,9482
false,9483
false,9484
true,9485
false,9486
false,9487
false,9488
false,9489
false,9490
false,9491
true,9492
false,9493
false,9494
false,9495
true,9496
false,9497
false,9498
false,9499
false,9500
true,9501
false,9502
true,9503
false,9504
false,9505
true,9506
false,9507
false,9508
false,9509
true,9510
false,9511
false,9512
true,9513
false,9514
false,9515
false,9516
false,9517
false,9518
false,9519
true,9520
false,9521
true,9522
false,9523
true,9524
false,9525
false,9526
true,9527
true,9528
false,9529
false,9530
false,9531
false,9532
false,9533
false,9534
false,9535
false,9536
true,9537
false,9538
false,9539
false,9540
true,9541
false,9542
true,9543
false,9544
false,9545
true,9546
false,9547
false,9548
false,9549
false,9550
false,9551
true,9552
false,9553
true,9554
true,9555
false,9556
true,9557
false,9558
false,9559
false,9560
false,9561
false,9562
false,9563
true,9564
false,9565
true,9566
false,9567
true,9568
true,9569
true,9570
false,9571
true,9572
false,9573
true,9574
false,9575
false,9576
false,9577
false,9578
true,9579
false,9580
true,9581
false,9582
true,9583
true,9584
true,9585
true,9586
false,9587
false,9588
false,9589
true,9590
false,9591
false,9592
true,9593
false,9594
false,9595
true,9596
false,9597
false,9598
false,9599
false,9600
false,9601
true,9602
true,9603
false,9604
false,9605
false,9606
true,9607
false,9608
false,9609
false,9610
false,9611
false,9612
true,9613
false,9614
false,9615
false,9616
false,9617
false,9618
true,9619
false,9620
false,9621
true,9622
false,9623
true,9624
false,9625
false,9626
false,9627
false,9628
true,9629
false,9630
false,9631
true,9632
true,9633
true,9634
false,9635
false,9636
false,9637
false,9638
false,9639
false,9640
true,9641
true,9642
false,9643
true,9644
true,9645
false,9646
false,9647
false,9648
false,9649
false,9650
true,9651
false,9652
false,9653
false,9654
true,9655
false,9656
false,9657
false,9658
false,9659
false,9660
true,9661
false,9662
true,9663
false,9664
true,9665
false,9666
true,9667
true,9668
true,9669
false,9670
true,9671
true,9672
true,9673
false,9674
true,9675
true,9676
false,9677
true,9678
false,9679
false,9680
false,9681
false,9682
true,9683
false,9684
true,9685
false,9686
true,9687
true,9688
false,9689
false,9690
false,9691
false,9692
true,9693
false,9694
false,9695
false,9696
false,9697
false,9698
false,9699
false,9700
false,9701
false,9702
true,9703
false,9704
false,9705
true,9706
false,9707
false,9708
false,9709
false,9710
true,9711
false,9712
false,9713
false,9714
false,9715
false,9716
false,9717
true,9718
false,9719
true,9720
true,9721
false,9722
true,9723
true,9724
false,9725
false,9726
false,9727
false,9728
false,9729
false,9730
false,9731
false,9732
false,9733
false,9734
true,9735
true,9736
false,9737
true,9738
false,9739
true,9740
false,9741
false,9742
false,9743
false,9744
false,9745
false,9746
false,9747
false,9748
false,9749
true,9750
false,9751
true,9752
false,9753
false,9754
false,9755
false,9756
false,9757
false,9758
false,9759
true,9760
true,9761
true,9762
false,9763
true,9764
false,9765
true,9766
true,9767
false,9768
true,9769
true,9770
false,9771
true,9772
false,9773
false,9774
false,9775
false,9776
true,9777
false,9778
false,9779
false,9780
false,9781
true,9782
false,9783
true,9784
true,9785
false,9786
true,9787
false,9788
false,9789
false,9790
false,9791
false,9792
false,9793
true,9794
false,9795
true,9796
true,9797
false,9798
false,9799
false,9800
false,9801
false,9802
false,9803
false,9804
false,9805
false,9806
false,9807
true,9808
false,9809
false,9810
true,9811
true,9812
false,9813
false,9814
true,9815
false,9816
false,9817
false,9818
false,9819
false,9820
false,9821
false,9822
false,9823
true,9824
true,9825
false,9826
false,9827
false,9828
true,9829
false,9830
false,9831
false,9832
false,9833
false,9834
true,9835
false,9836
false,9837
true,9838
false,9839
true,9840
true,9841
false,9842
false,9843
true,9844
false,9845
false,9846
true,9847
false,9848
false,9849
false,9850
true,9851
false,9852
false,9853
true,9854
true,9855
false,9856
true,9857
false,9858
false,9859
false,9860
false,9861
false,9862
false,9863
false,9864
true,9865
false,9866
false,9867
false,9868
false,9869
false,9870
true,9871
false,9872
true,9873
false,9874
false,9875
false,9876
false,9877
true,9878
false,9879
false,9880
true,9881
false,9882
false,9883
true,9884
false,9885
false,9886
false,9887
false,9888
true,9889
false,9890
false,9891
false,9892
false,9893
false,9894
true,9895
false,9896
true,9897
true,9898
false,9899
false,9900
false,9901
false,9902
false,9903
true,9904
false,9905
false,9906
false,9907
true,9908
false,9909
false,9910
true,9911
false,9912
false,9913
false,9914
false,9915
true,9916
true,9917
false,9918
false,9919
false,9920
false,9921
false,9922
false,9923
false,9924
false,9925
false,9926
true,9927
false,9928
false,9929
false,9930
false,9931
false,9932
false,9933
false,9934
false,9935
true,9936
false,9937
false,9938
false,9939
true,9940
false,9941
false,9942
true,9943
false,9944
true,9945
false,9946
false,9947
false,9948
false,9949
true,9950
false,9951
false,9952
true,9953
true,9954
false,9955
false,9956
false,9957
true,9958
false,9959
false,9960
false,9961
false,9962
false,9963
false,9964
true,9965
false,9966
false,9967
false,9968
true,9969
false,9970
false,9971
false,9972
false,9973
false,9974
false,9975
false,9976
false,9977
false,9978
true,9979
false,9980
true,9981
false,9982
false,9983
true,9984
true,9985
true,9986
false,9987
true,9988
false,9989
false,9990
true,9991
false,9992
false,9993
false,9994
false,9995
false,9996
false,9997
false,9998
false,9999
true,10000
